id,topic,style,type,ko,en,model,prompt_version,created_at,split
7261,쇼핑,SNS 스타일,조건문,구매 후 30일 이내에 반품 가능해.,You can return it within 30 days after purchase.,gpt-4o-mini,v2_structured,20251205_160208,train
3259,교육,조언/상담 스타일,원인·결과문,목표를 세우면 계획적으로 공부할 수 있어.,Setting goals allows for more organized studying.,gpt-4o-mini,v2_structured,20251205_160208,train
4664,경제/금융,조언/상담 스타일,원인·결과문,금리를 낮추면 소비가 늘어날 가능성이 커져요.,Lowering interest rates increases the likelihood of higher consumer spending.,gpt-4o-mini,v2_structured,20251205_160208,train
1874,식당,고객센터 안내 스타일,비교문,이곳의 피자는 마을에서 제일 맛있어요.,The pizza here is the best in town.,gpt-4o-mini,v2_structured,20251205_160208,train
5683,기후/날씨,고객센터 안내 스타일,원인·결과문,해수면 상승으로 coastal 지역이 위험해져요.,Rising sea levels put coastal areas at risk.,gpt-4o-mini,v2_structured,20251205_160208,train
2597,업무,뉴스 기사체,원인·결과문,작업 환경이 개선되면 직원들의 생산성이 향상된다.,"When the working environment is improved, employee productivity increases.",gpt-4o-mini,v2_structured,20251205_160208,train
1718,식당,기술 설명체,명령/요청문,와이파이는 무료인가요?,Is the Wi-Fi free to use?,gpt-4o-mini,v2_structured,20251205_160208,train
2913,교육,문어체(보고서 스타일),단문,교사는 학생의 잠재력을 이끌어내는 역할을 합니다.,Teachers play a role in drawing out the potential of students.,gpt-4o-mini,v2_structured,20251205_160208,train
2844,업무,고객센터 안내 스타일,명령/요청문,상담을 원하시면 예약을 부탁드립니다.,Please make an appointment if you would like to receive a consultation.,gpt-4o-mini,v2_structured,20251205_160208,train
4028,감정표현,뉴스 기사체,명령/요청문,자신을 존중하는 것이 첫걸음이다.,Respecting yourself is the first step.,gpt-4o-mini,v2_structured,20251205_160208,train
8185,IT/AI,문어체(보고서 스타일),명령/요청문,이 기술을 적용하면 비용 절감 효과가 있습니다.,Applying this technology can lead to cost savings.,gpt-4o-mini,v2_structured,20251205_160208,train
7227,쇼핑,문어체(보고서 스타일),명령/요청문,결제할 때 신용카드를 사용할 수 있습니다.,You can use a credit card when making a payment.,gpt-4o-mini,v2_structured,20251205_160208,train
7270,쇼핑,SNS 스타일,비교문,할인 쿠폰이 없으면 온라인 쇼핑이 더 비쌀 수 있어.,"Without a discount coupon, shopping online can be more expensive.",gpt-4o-mini,v2_structured,20251205_160208,train
490,일상생활,대화체,복문,그 식당은 정말 맛있고 가격도 적당해.,That restaurant is really delicious and reasonably priced.,gpt-4o-mini,v2_structured,20251205_160208,train
494,일상생활,대화체,복문,운동하고 나면 기분이 좋아져.,I feel better after working out.,gpt-4o-mini,v2_structured,20251205_160208,train
691,일상생활,뉴스 기사체,원인·결과문,점심 시간이 되어 사람들이 식당으로 몰려들었어요.,"As lunch time approached, people flocked to the restaurant.",gpt-4o-mini,v2_structured,20251205_160208,train
3822,감정표현,대화체,조건문,"힘든 일이 있으면, 언제든지 이야기해.","If you're facing tough times, feel free to talk anytime.",gpt-4o-mini,v2_structured,20251205_160208,train
603,일상생활,SNS 스타일,복문,오늘 날씨가 너무 좋아서 산책 나갔어.,The weather is so nice today that I went for a walk.,gpt-4o-mini,v2_structured,20251205_160208,train
1912,기술,대화체,복문,이 프로그램을 사용하면 작업 효율이 많이 개선될 거야.,Using this program will greatly improve your work efficiency.,gpt-4o-mini,v2_structured,20251205_160208,train
7515,쇼핑,조언/상담 스타일,원인·결과문,할인 코드를 사용하면 추가 혜택이 있어.,Using discount codes can provide additional benefits.,gpt-4o-mini,v2_structured,20251205_160208,train
5493,기후/날씨,기술 설명체,비교문,"한반도는 계절의 변화가 뚜렷하지만, 열대 지역은 그렇지 않다.","The Korean Peninsula experiences distinct seasonal changes, unlike tropical regions.",gpt-4o-mini,v2_structured,20251205_160208,train
7746,직장 관계,SNS 스타일,비교문,작업 환경이 쾌적하면 생산성이 올라가.,A comfortable work environment increases productivity.,gpt-4o-mini,v2_structured,20251205_160208,train
5144,스포츠,조언/상담 스타일,원인·결과문,식습관이 나쁘면 경기력에 악영향을 줄 수 있어.,"If your eating habits are poor, it can negatively affect your performance.",gpt-4o-mini,v2_structured,20251205_160208,train
3758,시간관리,고객센터 안내 스타일,복문,정기적으로 계획을 점검하는 것이 좋습니다.,It's advisable to regularly review your plans to stay on track.,gpt-4o-mini,v2_structured,20251205_160208,train
2367,기술,고객센터 안내 스타일,원인·결과문,해외에서 VPN을 사용하면 보안을 강화할 수 있습니다.,Using a VPN while abroad can enhance your security.,gpt-4o-mini,v2_structured,20251205_160208,train
4371,경제/금융,문어체(보고서 스타일),원인·결과문,부동산 시장의 과열은 경제에 부정적인 신호로 해석된다.,Overheating in the real estate market is interpreted as a negative signal for the economy.,gpt-4o-mini,v2_structured,20251205_160208,train
6144,교통,고객센터 안내 스타일,비교문,"지하철은 정시성이 뛰어나지만, 혼잡한 시간대에는 붐빌 수 있어요.","The subway is very punctual, but it can get crowded during peak hours.",gpt-4o-mini,v2_structured,20251205_160208,train
6261,고객센터,문어체(보고서 스타일),비교문,고객의 요구를 이해하는 것이 매우 중요합니다.,Understanding the customer's needs is extremely important.,gpt-4o-mini,v2_structured,20251205_160208,train
1362,건강,조언/상담 스타일,명령/요청문,스마트폰 사용 시간을 줄이는 것이 좋습니다.,It's a good idea to reduce your screen time.,gpt-4o-mini,v2_structured,20251205_160208,train
5339,기후/날씨,SNS 스타일,단문,이번 주말은 더울 거라고 하더라.,I heard it's going to be hot this weekend.,gpt-4o-mini,v2_structured,20251205_160208,train
1527,식당,문어체(보고서 스타일),원인·결과문,식사가 맛있으면 고객이 추천할 가능성이 높다.,"If the food is delicious, customers are more likely to make recommendations.",gpt-4o-mini,v2_structured,20251205_160208,train
7615,직장 관계,대화체,조건문,함께 일하는 것이 정말 즐거워.,I really enjoy working with you.,gpt-4o-mini,v2_structured,20251205_160208,train
5427,기후/날씨,뉴스 기사체,비교문,"해양 기후에서는 습도가 높지만, 내륙 기후에서는 더 건조합니다.","Maritime climates have high humidity, whereas continental climates tend to be drier.",gpt-4o-mini,v2_structured,20251205_160208,train
6424,고객센터,기술 설명체,조건문,FAQ를 확인하면 많은 도움이 될 거예요.,Checking the FAQ can be very helpful.,gpt-4o-mini,v2_structured,20251205_160208,train
1552,식당,SNS 스타일,복문,이 식당은 분위기가 너무 좋아서 자주 가게 돼.,I often go to this restaurant because the atmosphere is so nice.,gpt-4o-mini,v2_structured,20251205_160208,train
7672,직장 관계,문어체(보고서 스타일),조건문,"상사가 피드백을 주면, 그에 맞춰 자신의 업무를 개선해야 해.","When your boss gives feedback, you should improve your work accordingly.",gpt-4o-mini,v2_structured,20251205_160208,train
9198,사회/뉴스,뉴스 기사체,단문,정부는 새로운 정책을 발표했다.,The government announced a new policy.,gpt-4o-mini,v2_structured,20251205_160208,train
1338,건강,조언/상담 스타일,비교문,"스트레스를 관리하는 것이 중요하고, 스트레스 해소를 위해서는 운동이 필요해.","Managing stress is important, and exercise is essential for relieving it.",gpt-4o-mini,v2_structured,20251205_160208,train
3902,감정표현,문어체(보고서 스타일),명령/요청문,기쁜 소식을 전해줘서 고마워요.,Thank you for sharing the good news.,gpt-4o-mini,v2_structured,20251205_160208,train
3011,교육,SNS 스타일,원인·결과문,좋은 교육을 받으면 미래가 밝아져.,"When you receive a good education, your future brightens.",gpt-4o-mini,v2_structured,20251205_160208,train
5042,스포츠,감정 표현 스타일,단문,배드민턴을 할 때마다 정말 기뻐.,I feel so happy every time I play badminton.,gpt-4o-mini,v2_structured,20251205_160208,train
8373,IT/AI,감정 표현 스타일,단문,이 기술 덕분에 많은 일들이 쉬워졌어.,"Thanks to this technology, many tasks have become easier.",gpt-4o-mini,v2_structured,20251205_160208,train
2251,기술,감정 표현 스타일,명령/요청문,우리는 최신 기술을 도입해야 해요.,We should adopt the latest technology.,gpt-4o-mini,v2_structured,20251205_160208,train
6002,교통,감정 표현 스타일,복문,"차가 많아서 도로가 막혔지만, 음악을 듣고 있으니 괜찮았어요.","Even though the road was congested with traffic, I felt fine listening to music.",gpt-4o-mini,v2_structured,20251205_160208,train
5040,스포츠,감정 표현 스타일,단문,축구는 내 인생의 전부야.,Soccer is everything to me.,gpt-4o-mini,v2_structured,20251205_160208,train
2347,기술,고객센터 안내 스타일,조건문,"다른 기기에서 로그인하면, 사용이 가능합니다.","If you log in from another device, you will be able to use the service.",gpt-4o-mini,v2_structured,20251205_160208,train
8810,자기계발,기술 설명체,조건문,의도적으로 감사하는 마음을 가지면 행복해져.,"If you consciously practice gratitude, you will feel happier.",gpt-4o-mini,v2_structured,20251205_160208,train
2785,업무,조언/상담 스타일,명령/요청문,팀과의 회의 시간을 조정해 주세요.,Please adjust the meeting time with the team.,gpt-4o-mini,v2_structured,20251205_160208,train
5961,교통,기술 설명체,비교문,버스는 기차보다 정차 횟수가 많다.,Buses make more stops than trains.,gpt-4o-mini,v2_structured,20251205_160208,train
151,여행,SNS 스타일,비교문,파리는 그림 같은 도시야.,Paris is like a picture-perfect city.,gpt-4o-mini,v2_structured,20251205_160208,train
2805,업무,고객센터 안내 스타일,복문,신청서 제출 후 확인 이메일을 보내드립니다.,We will send you a confirmation email after you submit your application.,gpt-4o-mini,v2_structured,20251205_160208,train
7640,직장 관계,대화체,원인·결과문,업무 분담이 고르지 않으면 불만이 생겨요.,"If the workload is unevenly distributed, it leads to dissatisfaction.",gpt-4o-mini,v2_structured,20251205_160208,train
2087,기술,뉴스 기사체,단문,사이버 보안이 점점 더 중요해지고 있어요.,Cybersecurity is becoming increasingly important.,gpt-4o-mini,v2_structured,20251205_160208,train
3752,시간관리,고객센터 안내 스타일,복문,일정을 계획할 때 여유 시간을 포함하세요.,Make sure to include buffer time when planning your schedule.,gpt-4o-mini,v2_structured,20251205_160208,train
2260,기술,조언/상담 스타일,단문,프로그램을 배우는 것이 유익해.,Learning programming is beneficial for your career.,gpt-4o-mini,v2_structured,20251205_160208,train
4018,감정표현,뉴스 기사체,원인·결과문,최근에 힘든 일을 겪어서 스트레스를 많이 받았다.,I have been stressed a lot due to going through difficult times recently.,gpt-4o-mini,v2_structured,20251205_160208,train
5455,기후/날씨,기술 설명체,단문,지구의 기온이 점차 상승하고 있다.,The Earth's temperature is gradually rising.,gpt-4o-mini,v2_structured,20251205_160208,train
5406,기후/날씨,뉴스 기사체,복문,기상청은 이번 주 내내 비가 올 것으로 예보했습니다.,The meteorological agency has forecasted rain throughout this week.,gpt-4o-mini,v2_structured,20251205_160208,train
